,MessageID,MessageType,MessageTimeLeft,MessageDelay,MessageRoute
2121,26_16,Real,21.772858956992387,"[0.40447085747649564, 0.7752585664686126, 1.0445611429430712, 0.8166445202011469, 0]","[Client id: 26, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 72]"
2122,41_25,Real,21.782224803358936,"[1.193750108202816, 1.4621454210731284, 0.29180723760635685, 0.826443188447626, 0]","[Client id: 41, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 70]"
2123,24_24,Real,21.784244849082032,"[2.1034785477182796, 0.16695334278832752, 3.122615764013739, 1.5851647337319101, 0]","[Client id: 24, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 48]"
2124,79_29,Real,21.78609325339292,"[0.5385431881540884, 0.8786998524693511, 0.30811884286854485, 0.18906072122363393, 0]","[Client id: 79, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 80]"
2125,49_27,Real,21.792943482984896,"[3.2172629604611913, 0.7010417233848428, 0.01847173434766033, 0.19568338276699002, 0]","[Client id: 49, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 51]"
2126,82_29,Real,21.797701066945418,"[1.4110293791285515, 1.2218012105804388, 0.692832450179808, 1.1816972117062619, 0]","[Client id: 82, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 22]"
2127,51_29,Real,21.811658431027812,"[0.7034594674962498, 0.013329278721392274, 0.307872988570716, 1.0476138866737017, 0]","[Client id: 51, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 82]"
2128,63_22,Real,21.838638881778532,"[0.2769400636440094, 0.3885507273568348, 0.8286911889872871, 1.221490251889369, 0]","[Client id: 63, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 27]"
2129,90_25,Real,21.846339486880385,"[0.33941709708607914, 0.294655462065824, 4.34090382983448, 0.12026673524757586, 0]","[Client id: 90, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 65]"
2130,69_24,Real,21.85069143072466,"[0.10496010078381125, 0.3726830375845999, 0.1733242269263914, 0.5256247572310869, 0]","[Client id: 69, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 54]"
2131,4_21,Real,21.87025292585758,"[0.9810546409291319, 0.9720747576976853, 0.14556813145928352, 1.7043800191530523, 0]","[Client id: 4, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 37]"
2132,34_22,Real,21.879415285872696,"[2.1369942975420915, 0.629084708598571, 0.0649227546574941, 1.1639591960630002, 0]","[Client id: 34, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 88]"
2133,8_24,Real,21.887484556565678,"[0.8848547495421529, 0.7231432609622621, 0.29538633714806234, 0.3104794093512132, 0]","[Client id: 8, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 86]"
2134,47_17,Real,21.89914036757416,"[4.4361856916817395, 1.9092540942797591, 0.6946790664609533, 0.33857698389166546, 0]","[Client id: 47, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 60]"
2135,72_25,Real,21.907390899963918,"[2.2758606516229873, 0.0021961573289150313, 0.7386524004887725, 0.9236444105088099, 0]","[Client id: 72, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 55]"
2136,78_24,Real,21.914198953669484,"[0.47962595857893203, 2.1055579755840172, 2.111262321449364, 2.2607110547015745, 0]","[Client id: 78, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 50]"
2137,15_23,Real,21.923713640992986,"[1.3113914448307167, 0.5673532315846106, 0.10874256534227185, 0.41167314512638525, 0]","[Client id: 15, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 51]"
2138,51_30,Real,21.94179141899219,"[0.13013298796437797, 0.5922239037693353, 0.5702731935797, 0.28107071883289836, 0]","[Client id: 51, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 42]"
2139,3_28,Real,21.947664662743286,"[1.7014989433394607, 0.301305201413371, 0.37827640764913606, 0.02143422001897523, 0]","[Client id: 3, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 67]"
2140,46_26,Real,21.965900535270677,"[0.7506476366545675, 0.8728747294398025, 1.1361132696100478, 1.074060488616161, 0]","[Client id: 46, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 78]"
2141,63_23,Real,21.966831763269553,"[0.12819288149102231, 1.0297582964668626, 2.9920135575484843, 0.004012550727077409, 0]","[Client id: 63, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 73]"
2142,62_24,Real,21.971405305614738,"[0.5607623964832307, 0.7737928205719485, 0.4692647195992846, 1.0253444727242003, 0]","[Client id: 62, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 42]"
2143,41_26,Real,21.995979208691335,"[0.21375440533239942, 0.2616018528097429, 0.271113160291994, 0.9707295406132942, 0]","[Client id: 41, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 29]"
2144,85_14,Real,22.0203823001428,"[1.172504532704339, 1.144679749135914, 0.875907089442081, 0.7385283744160845, 0]","[Client id: 85, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 41]"
2145,29_20,Real,22.04254765084901,"[0.311257453306066, 0.4825902617365079, 0.6852057094170491, 0.891265405888542, 0]","[Client id: 29, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 4]"
2146,14_22,Real,22.05563233225579,"[0.4795710745191812, 2.2957452657876933, 1.036668451263026, 0.05737669492898977, 0]","[Client id: 14, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 76]"
2147,57_25,Real,22.067046590514906,"[1.5418472159823187, 0.1470872275144161, 0.09880912081094839, 0.04176882345406091, 0]","[Client id: 57, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 43]"
2148,9_22,Real,22.076295513279486,"[0.6622304292744642, 0.1544561049402969, 0.3739847658270227, 0.9741675927449793, 0]","[Client id: 9, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 10]"
2149,86_19,Real,22.09950034741814,"[1.122698343849221, 0.9051670365795228, 0.7117183027136942, 1.0521441109980456, 0]","[Client id: 86, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 12]"
2150,50_20,Real,22.106580144591927,"[0.8909672336588224, 0.05596153224974084, 1.0379900271117266, 0.07654629054611271, 0]","[Client id: 50, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 73]"
2151,55_16,Real,22.110491727636713,"[1.7172476685066709, 2.391012022743356, 1.4894342939045666, 0.9965465197190765, 0]","[Client id: 55, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 24]"
2152,43_22,Real,22.12330925131735,"[3.161705978204553, 0.7667870012589342, 0.6431097473382127, 0.4901473673771039, 0]","[Client id: 43, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 65]"
2153,14_23,Real,22.13882049948582,"[0.08318816723003142, 0.8758068788126111, 1.8343275208389243, 1.4261582797514865, 0]","[Client id: 14, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 35]"
2154,37_12,Real,22.14702337617203,"[2.344442547706386, 0.09556954257912222, 1.3086565151508915, 0.46747855570505376, 0]","[Client id: 37, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 94]"
2155,94_16,Real,22.15896363884253,"[0.7514649322190414, 0.06204010511041239, 0.420828959195814, 2.803698309355425, 0]","[Client id: 94, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 55]"
2156,88_15,Real,22.16760842891901,"[6.068168930228948, 0.18763937051059104, 1.1076209297011457, 0.02406491855759505, 0]","[Client id: 88, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 65]"
2157,81_19,Real,22.179615515720887,"[1.600313530244037, 3.1049443567359596, 0.38903148423613454, 2.251296220386618, 0]","[Client id: 81, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 21]"
2158,35_30,Real,22.185194233103708,"[2.0526218751791645, 1.9569187955175888, 0.6800246284595117, 0.05715947113324505, 0]","[Client id: 35, ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 44]"
2159,41_27,Real,22.195016088611737,"[0.1990368799204036, 2.064294221904955, 1.7521212928281422, 0.14322823824668357, 0]","[Client id: 41, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 29]"
2160,99_17,Real,22.21042350413829,"[1.5640095637326847, 2.257529925034001, 7.550910564576947, 0.2927674408062859, 0]","[Client id: 99, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 7]"
2161,18_32,Real,22.248722229682198,"[1.128930392850345, 2.3600919685972364, 1.8044955633748971, 0.6570481662774668, 0]","[Client id: 18, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 31]"
2162,64_26,Real,22.25985736350309,"[2.2739666080897427, 1.8087572427543699, 2.4576185203487113, 0.27080597378791177, 0]","[Client id: 64, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 21]"
2163,88_16,Real,22.272568362936763,"[0.1049599340177518, 0.7869370540015109, 1.5104379144197277, 0.8591138874142824, 0]","[Client id: 88, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 26]"
2164,39_21,Real,22.286846786093793,"[0.9022520563465511, 1.6968033218948237, 2.013300853421943, 0.24434934818249232, 0]","[Client id: 39, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 42]"
2165,52_23,Real,22.290650257236262,"[3.2197085825295226, 0.14143930704344806, 0.24939994776673455, 1.2345283325990166, 0]","[Client id: 52, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 34]"
2166,60_19,Real,22.303806786434148,"[0.7691975074121009, 1.4042676469881812, 0.16851369443502856, 0.26053312471314605, 0]","[Client id: 60, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 84]"
2167,65_20,Real,22.32470732663069,"[1.036899044609203, 0.2331619864123954, 0.4255517199811032, 0.30526798531033505, 0]","[Client id: 65, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 91]"
2168,24_25,Real,22.33562215907128,"[0.5513773099892486, 0.9079769105503094, 4.6535564091589, 2.4526736622303096, 0]","[Client id: 24, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 53]"
2169,7_13,Real,22.33780849123925,"[3.102405130111208, 0.5289469261936829, 1.5065896932113882, 0.630796658471479, 0]","[Client id: 7, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 16]"
2170,49_28,Real,22.351727772719833,"[0.5587842897349382, 0.3484110376949169, 0.17157409155208336, 0.07053403020309656, 0]","[Client id: 49, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 57]"
2171,84_26,Real,22.35927774656781,"[0.758234069777067, 0.25108919119839856, 1.4941044194800328, 0.1727091996444523, 0]","[Client id: 84, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 9]"
2172,14_24,Real,22.415605756039884,"[0.2767852565540637, 1.086234940728245, 1.124827569828927, 1.2052800791351383, 0]","[Client id: 14, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 22]"
2173,95_28,Real,22.422598997030576,"[1.274709614187611, 0.74432352913456, 1.4614138362021813, 1.6282527844777352, 0]","[Client id: 95, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 29]"
2174,20_19,Real,22.43049942856464,"[1.8953998060302697, 3.259701649983602, 1.8133267282214103, 0.6187411842580598, 0]","[Client id: 20, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), Client id: 38]"
2175,51_31,Real,22.432877682735487,"[0.4910862637432972, 2.535597701158185, 0.36096814647523257, 0.15025335587277697, 0]","[Client id: 51, ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), Client id: 77]"
2176,5_19,Real,22.437767648641056,"[1.1054077418038328, 0.6046774482032131, 1.3835715692716304, 0.07790520735021936, 0]","[Client id: 5, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 74]"
2177,69_25,Real,22.44244903434892,"[0.5917576036242598, 0.6142652251891506, 0.010084329683345715, 0.9293240937675538, 0]","[Client id: 69, ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 27]"
2178,93_26,Real,22.450050391404197,"[1.4355932768283681, 0.13737300128852156, 0.867391031036449, 1.4831997536869421, 0]","[Client id: 93, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 1, corrupt: False ), ( id: 2, corrupt: False ), ( id: 3, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 24]"
2179,55_17,Real,22.48850161140403,"[0.3780098837673152, 0.6362048525022899, 0.7491955913190054, 0.1408513651744161, 0]","[Client id: 55, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 94]"
2180,95_29,Real,22.51714245555869,"[0.09454345852811599, 1.5239874506719855, 0.2623925481427688, 0.3570044221335394, 0]","[Client id: 95, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 71]"
2181,64_27,Real,22.55145003824345,"[0.2915926747403583, 0.595715220243584, 3.6109780503198556, 1.9532032186940649, 0]","[Client id: 64, ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), ( id: 10, corrupt: False ), ( id: 11, corrupt: False ), ( id: 12, corrupt: False ), Client id: 88]"
2182,95_30,Real,22.556729539539788,"[0.039587083981095644, 0.02123311123768567, 1.757947860799648, 0.4694845706613193, 0]","[Client id: 95, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 67]"
2183,20_20,Real,22.563367543138977,"[0.13286811457433692, 3.015898845677539, 0.07919733151491674, 0.03789165064628264, 0]","[Client id: 20, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), Client id: 18]"
2184,2_27,Real,22.566172300254163,"[1.1886175517091735, 1.1960631756947568, 0.8293771667192829, 0.8811846095798683, 0]","[Client id: 2, ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), ( id: 16, corrupt: False ), ( id: 17, corrupt: False ), ( id: 18, corrupt: False ), ( id: 13, corrupt: False ), ( id: 14, corrupt: False ), ( id: 15, corrupt: False ), Client id: 27]"
2185,32_21,Real,22.572428929408417,"[1.1752355991405155, 0.01838933498177593, 1.5832161607435296, 1.7400885752796973, 0]","[Client id: 32, ( id: 7, corrupt: False ), ( id: 8, corrupt: False ), ( id: 9, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), ( id: 4, corrupt: False ), ( id: 5, corrupt: False ), ( id: 6, corrupt: False ), Client id: 37]"
